timestamp,hour_of_day,day_of_year,month,day_of_week,solar_irradiance,temperature_c,humidity_pct,wind_speed_ms,cloud_cover,pressure_hpa,solar_zenith_deg,solar_azimuth_deg,power_output_kw
2023-11-27 09:00:00,9,331,11,0,284.0,6.99,71.07,6.76,0.354,1007.9,68.47,135.0,2464.172
2023-11-27 10:00:00,10,331,11,0,334.03,9.78,71.93,2.0,0.402,1021.9,63.29,150.0,2893.796
2023-11-27 11:00:00,11,331,11,0,389.98,9.05,94.03,2.25,0.353,1005.8,59.92,165.0,3385.224
2023-11-27 12:00:00,12,331,11,0,403.34,7.45,76.34,3.73,0.338,1019.0,58.74,180.0,3500.41
2023-11-27 13:00:00,13,331,11,0,359.09,9.86,73.23,3.77,0.4,1014.6,59.92,195.0,3105.449
2023-11-27 14:00:00,14,331,11,0,369.39,8.92,82.6,1.43,0.298,1024.3,63.29,210.0,3213.985
2023-11-27 15:00:00,15,331,11,0,311.3,5.73,81.73,2.76,0.248,1025.3,68.47,225.0,2713.052
2023-11-27 16:00:00,16,331,11,0,241.3,5.47,86.22,7.65,0.215,1007.3,74.96,240.0,2113.676
2023-11-27 17:00:00,17,331,11,0,111.24,5.38,91.33,4.13,0.351,1018.2,82.28,255.0,968.517
2023-11-27 18:00:00,18,331,11,0,2.73,2.74,98.0,4.88,0.314,1031.4,90.0,270.0,23.694
2023-11-27 19:00:00,19,331,11,0,0.0,1.39,77.42,4.76,0.373,1016.9,90.0,285.0,0.0
2023-11-27 20:00:00,20,331,11,0,0.0,3.02,90.16,1.84,0.387,1009.8,90.0,300.0,0.0
2023-11-27 21:00:00,21,331,11,0,0.0,5.36,76.79,6.4,0.489,999.8,90.0,315.0,0.0
2023-11-27 22:00:00,22,331,11,0,0.0,2.38,83.55,2.12,0.498,996.5,90.0,330.0,0.0
2023-11-27 23:00:00,23,331,11,0,0.0,4.45,88.69,2.4,0.551,1000.2,90.0,345.0,0.0
2023-11-28 00:00:00,0,332,11,1,0.0,4.35,79.56,2.6,0.272,1031.8,90.0,0.0,0.0
2023-11-28 01:00:00,1,332,11,1,0.0,2.18,86.34,7.26,0.412,1012.6,90.0,15.0,0.0
2023-11-28 02:00:00,2,332,11,1,0.0,4.32,79.62,8.37,0.375,1014.4,90.0,30.0,0.0
2023-11-28 03:00:00,3,332,11,1,0.0,4.61,70.37,1.33,0.213,1007.7,90.0,45.0,0.0
2023-11-28 04:00:00,4,332,11,1,0.0,4.68,85.76,4.31,0.315,1016.8,90.0,60.0,0.0
2023-11-28 05:00:00,5,332,11,1,0.0,3.39,72.16,0.79,0.366,1011.8,90.0,75.0,0.0
2023-11-28 06:00:00,6,332,11,1,0.0,4.26,90.63,5.49,0.277,1003.4,90.0,90.0,0.0
2023-11-28 07:00:00,7,332,11,1,117.67,5.12,79.59,1.97,0.353,998.0,82.31,105.0,1027.121
2023-11-28 08:00:00,8,332,11,1,188.03,5.93,88.98,4.31,0.428,995.4,75.01,120.0,1627.138
2023-11-28 09:00:00,9,332,11,1,270.72,7.96,94.4,4.85,0.411,1008.4,68.54,135.0,2344.541
2023-11-28 10:00:00,10,332,11,1,373.84,5.83,79.08,1.57,0.256,1009.1,63.38,150.0,3255.452
2023-11-28 11:00:00,11,332,11,1,462.84,6.39,66.89,5.76,0.167,1017.3,60.02,165.0,4052.727
2023-11-28 12:00:00,12,332,11,1,458.29,6.2,85.67,2.15,0.205,1024.1,58.85,180.0,4003.727
2023-11-28 13:00:00,13,332,11,1,458.7,9.15,71.11,0.99,0.168,1004.8,60.02,195.0,4014.261
2023-11-28 14:00:00,14,332,11,1,356.54,7.24,67.95,3.77,0.309,1008.2,63.38,210.0,3098.319
2023-11-28 15:00:00,15,332,11,1,296.52,5.7,85.26,4.07,0.26,1027.4,68.54,225.0,2578.527
2023-11-28 16:00:00,16,332,11,1,185.93,7.7,84.91,5.89,0.457,1024.0,75.01,240.0,1608.192
2023-11-28 17:00:00,17,332,11,1,104.33,4.48,81.94,1.5,0.356,997.8,82.31,255.0,905.751
2023-11-28 18:00:00,18,332,11,1,0.0,0.53,79.25,0.86,0.46,1025.7,90.0,270.0,0.0
2023-11-28 19:00:00,19,332,11,1,0.0,1.79,93.92,2.42,0.421,1006.1,90.0,285.0,0.0
2023-11-28 20:00:00,20,332,11,1,0.0,1.94,90.38,2.75,0.326,1009.4,90.0,300.0,0.0
2023-11-28 21:00:00,21,332,11,1,0.0,4.35,80.5,1.75,0.36,1017.5,90.0,315.0,0.0
2023-11-28 22:00:00,22,332,11,1,0.0,2.78,95.77,1.94,0.406,1008.0,90.0,330.0,0.0
2023-11-28 23:00:00,23,332,11,1,0.0,3.16,90.92,2.63,0.431,1006.8,90.0,345.0,0.0
2023-11-29 00:00:00,0,333,11,2,0.0,2.98,76.02,0.97,0.346,1007.3,90.0,0.0,0.0
2023-11-29 01:00:00,1,333,11,2,0.0,4.67,76.99,2.05,0.374,1021.9,90.0,15.0,0.0
2023-11-29 02:00:00,2,333,11,2,0.0,5.72,85.04,4.71,0.488,1006.7,90.0,30.0,0.0
2023-11-29 03:00:00,3,333,11,2,0.0,2.61,79.56,6.83,0.298,1009.7,90.0,45.0,0.0
2023-11-29 04:00:00,4,333,11,2,0.0,5.83,80.03,1.42,0.29,1012.4,90.0,60.0,0.0
2023-11-29 05:00:00,5,333,11,2,0.0,3.98,74.83,3.21,0.455,998.6,90.0,75.0,0.0
2023-11-29 06:00:00,6,333,11,2,0.0,3.47,77.94,8.82,0.462,1013.8,90.0,90.0,0.0
2023-11-29 07:00:00,7,333,11,2,89.45,4.3,82.41,5.09,0.412,1021.1,82.33,105.0,771.413
2023-11-29 08:00:00,8,333,11,2,198.0,4.25,83.8,4.13,0.408,1012.1,75.06,120.0,1717.166
2023-11-29 09:00:00,9,333,11,2,244.64,5.25,83.25,1.55,0.437,1008.4,68.61,135.0,2109.479
2023-11-29 10:00:00,10,333,11,2,296.03,5.66,72.08,7.64,0.493,1004.3,63.47,150.0,2551.944
2023-11-29 11:00:00,11,333,11,2,366.89,5.91,81.25,2.29,0.384,1008.7,60.12,165.0,3177.252
2023-11-29 12:00:00,12,333,11,2,329.89,8.28,89.03,2.21,0.533,1010.5,58.95,180.0,2840.316
2023-11-29 13:00:00,13,333,11,2,361.34,10.7,73.27,4.75,0.404,1001.6,60.12,195.0,3126.579
2023-11-29 14:00:00,14,333,11,2,294.04,6.02,75.9,2.78,0.465,1003.8,63.47,210.0,2534.322
2023-11-29 15:00:00,15,333,11,2,272.43,6.09,76.4,4.16,0.389,1006.2,68.61,225.0,2360.068
2023-11-29 16:00:00,16,333,11,2,196.53,7.16,75.65,5.24,0.348,1001.7,75.06,240.0,1704.451
2023-11-29 17:00:00,17,333,11,2,114.19,3.21,90.11,4.89,0.311,1013.3,82.33,255.0,995.759
2023-11-29 18:00:00,18,333,11,2,0.54,1.59,70.57,2.46,0.249,1016.9,90.0,270.0,5.121
2023-11-29 19:00:00,19,333,11,2,0.0,-0.25,75.58,9.75,0.319,1008.0,90.0,285.0,0.0
2023-11-29 20:00:00,20,333,11,2,0.0,1.77,63.96,18.0,0.256,1009.1,90.0,300.0,0.0
2023-11-29 21:00:00,21,333,11,2,0.0,2.73,88.31,3.59,0.202,1018.7,90.0,315.0,0.0
2023-11-29 22:00:00,22,333,11,2,0.0,1.71,79.83,7.07,0.088,1011.3,90.0,330.0,0.0
2023-11-29 23:00:00,23,333,11,2,0.0,2.67,69.37,4.54,0.221,1019.0,90.0,345.0,0.0
2023-11-30 00:00:00,0,334,11,3,0.0,4.91,75.67,2.93,0.217,1000.1,90.0,0.0,0.0
2023-11-30 01:00:00,1,334,11,3,0.0,2.96,84.25,3.77,0.301,1013.0,90.0,15.0,0.0
2023-11-30 02:00:00,2,334,11,3,0.0,4.85,84.23,2.35,0.319,1019.9,90.0,30.0,0.0
2023-11-30 03:00:00,3,334,11,3,0.0,4.25,88.21,2.13,0.325,1033.7,90.0,45.0,0.0
2023-11-30 04:00:00,4,334,11,3,0.0,3.81,67.99,2.16,0.35,1023.9,90.0,60.0,0.0
2023-11-30 05:00:00,5,334,11,3,0.0,3.56,89.5,3.99,0.343,1008.2,90.0,75.0,0.0
2023-11-30 06:00:00,6,334,11,3,0.0,4.58,65.27,5.34,0.275,999.9,90.0,90.0,0.0
2023-11-30 07:00:00,7,334,11,3,129.62,5.04,83.72,3.53,0.149,1010.5,82.35,105.0,1138.51
2023-11-30 08:00:00,8,334,11,3,223.51,5.86,84.82,3.18,0.282,1021.8,75.1,120.0,1950.589
2023-11-30 09:00:00,9,334,11,3,296.77,3.49,98.0,5.23,0.297,1005.3,68.67,135.0,2581.88
2023-11-30 10:00:00,10,334,11,3,303.27,6.56,77.84,1.62,0.465,1011.4,63.55,150.0,2617.636
2023-11-30 11:00:00,11,334,11,3,386.96,5.11,74.07,1.92,0.354,1006.3,60.21,165.0,3358.928
2023-11-30 12:00:00,12,334,11,3,378.67,5.95,82.6,3.11,0.4,1012.4,59.05,180.0,3279.17
2023-11-30 13:00:00,13,334,11,3,348.75,8.94,80.39,2.07,0.461,1014.9,60.21,195.0,3013.403
2023-11-30 14:00:00,14,334,11,3,355.0,6.79,96.57,6.65,0.364,1019.3,63.55,210.0,3084.673
2023-11-30 15:00:00,15,334,11,3,271.71,8.87,65.79,1.61,0.358,1005.2,68.67,225.0,2354.029
2023-11-30 16:00:00,16,334,11,3,219.28,6.65,71.02,2.33,0.254,1019.3,75.1,240.0,1911.805
2023-11-30 17:00:00,17,334,11,3,98.82,3.57,71.89,2.53,0.309,1014.3,82.35,255.0,856.305
2023-11-30 18:00:00,18,334,11,3,0.0,2.94,83.94,4.23,0.29,1003.9,90.0,270.0,0.0
2023-11-30 19:00:00,19,334,11,3,0.0,3.49,76.24,2.53,0.286,1014.9,90.0,285.0,0.0
2023-11-30 20:00:00,20,334,11,3,0.0,2.38,85.29,1.46,0.335,1013.3,90.0,300.0,0.0
2023-11-30 21:00:00,21,334,11,3,0.0,5.0,86.68,4.82,0.427,1019.5,90.0,315.0,0.0
2023-11-30 22:00:00,22,334,11,3,0.0,0.28,90.57,3.38,0.469,1006.9,90.0,330.0,0.0
2023-11-30 23:00:00,23,334,11,3,0.0,1.2,85.96,2.44,0.52,1006.8,90.0,345.0,0.0
2023-12-01 00:00:00,0,335,12,4,0.0,2.58,90.81,4.43,0.512,1002.1,90.0,0.0,0.0
2023-12-01 01:00:00,1,335,12,4,0.0,4.49,85.29,7.42,0.52,997.0,90.0,15.0,0.0
2023-12-01 02:00:00,2,335,12,4,0.0,4.68,79.07,4.22,0.472,1010.9,90.0,30.0,0.0
2023-12-01 03:00:00,3,335,12,4,0.0,-0.76,80.68,2.8,0.353,1011.1,90.0,45.0,0.0
2023-12-01 04:00:00,4,335,12,4,0.0,2.17,80.39,4.32,0.363,998.9,90.0,60.0,0.0
2023-12-01 05:00:00,5,335,12,4,0.0,4.33,91.86,1.37,0.323,1017.4,90.0,75.0,0.0
2023-12-01 06:00:00,6,335,12,4,0.0,1.96,83.33,3.3,0.382,1018.1,90.0,90.0,0.0
2023-12-01 07:00:00,7,335,12,4,113.1,4.95,80.32,3.36,0.322,998.1,82.37,105.0,986.186
2023-12-01 08:00:00,8,335,12,4,171.09,6.2,79.51,2.27,0.405,1008.6,75.14,120.0,1475.056
2023-12-01 09:00:00,9,335,12,4,330.85,5.6,68.99,9.03,0.227,1017.0,68.74,135.0,2894.868
2023-12-01 10:00:00,10,335,12,4,380.31,7.1,62.77,2.49,0.229,1015.6,63.63,150.0,3316.368
2023-12-01 11:00:00,11,335,12,4,362.17,7.19,82.02,4.67,0.397,1006.3,60.3,165.0,3134.404
2023-12-01 12:00:00,12,335,12,4,376.54,8.29,71.05,3.12,0.394,1022.9,59.14,180.0,3260.133
2023-12-01 13:00:00,13,335,12,4,331.66,7.05,84.45,1.58,0.47,999.0,60.3,195.0,2860.303
2023-12-01 14:00:00,14,335,12,4,353.33,4.26,79.88,1.51,0.316,1008.0,63.63,210.0,3069.595
2023-12-01 15:00:00,15,335,12,4,243.72,7.21,89.0,2.37,0.473,1020.8,68.74,225.0,2102.94
2023-12-01 16:00:00,16,335,12,4,190.78,5.5,86.61,3.94,0.383,1013.9,75.14,240.0,1653.229
2023-12-01 17:00:00,17,335,12,4,95.55,5.41,88.59,1.14,0.541,1009.1,82.37,255.0,826.685
2023-12-01 18:00:00,18,335,12,4,0.0,2.28,79.12,1.52,0.558,1028.9,90.0,270.0,0.0
2023-12-01 19:00:00,19,335,12,4,0.0,2.11,68.1,2.3,0.48,1009.2,90.0,285.0,0.0
2023-12-01 20:00:00,20,335,12,4,0.0,0.79,95.88,3.05,0.474,999.6,90.0,300.0,0.0
2023-12-01 21:00:00,21,335,12,4,0.0,4.91,81.65,3.44,0.397,1002.6,90.0,315.0,0.0
2023-12-01 22:00:00,22,335,12,4,0.0,4.56,78.8,2.81,0.317,1025.2,90.0,330.0,0.0
2023-12-01 23:00:00,23,335,12,4,0.0,5.81,75.36,2.38,0.246,1000.3,90.0,345.0,0.0
2023-12-02 00:00:00,0,336,12,5,0.0,3.32,84.4,1.63,0.287,1022.6,90.0,0.0,0.0
2023-12-02 01:00:00,1,336,12,5,0.0,1.62,89.93,3.99,0.235,1009.9,90.0,15.0,0.0
2023-12-02 02:00:00,2,336,12,5,0.0,1.93,75.56,3.74,0.226,1028.6,90.0,30.0,0.0
2023-12-02 03:00:00,3,336,12,5,0.0,4.87,63.96,7.44,0.192,1017.8,90.0,45.0,0.0
2023-12-02 04:00:00,4,336,12,5,0.0,5.48,94.05,3.51,0.36,1013.4,90.0,60.0,0.0
2023-12-02 05:00:00,5,336,12,5,0.0,1.51,85.59,3.03,0.334,998.4,90.0,75.0,0.0
2023-12-02 06:00:00,6,336,12,5,0.0,2.74,86.61,1.72,0.411,1008.0,90.0,90.0,0.0
2023-12-02 07:00:00,7,336,12,5,110.6,2.86,60.92,3.15,0.353,1020.9,82.39,105.0,963.318
2023-12-02 08:00:00,8,336,12,5,238.36,8.49,76.21,2.21,0.191,1028.6,75.18,120.0,2087.993
2023-12-02 09:00:00,9,336,12,5,303.58,6.9,61.46,2.7,0.291,1000.2,68.79,135.0,2644.401
2023-12-02 10:00:00,10,336,12,5,341.91,5.65,77.16,3.72,0.354,1006.4,63.7,150.0,2966.524
2023-12-02 11:00:00,11,336,12,5,413.58,5.96,83.18,4.19,0.269,1003.0,60.39,165.0,3602.093
2023-12-02 12:00:00,12,336,12,5,414.26,9.68,77.46,2.69,0.282,1013.7,59.23,180.0,3602.421
2023-12-02 13:00:00,13,336,12,5,395.19,8.33,82.34,4.49,0.318,1018.6,60.39,195.0,3434.654
2023-12-02 14:00:00,14,336,12,5,324.77,7.01,74.8,1.77,0.387,1009.3,63.7,210.0,2811.261
2023-12-02 15:00:00,15,336,12,5,254.45,5.68,73.84,13.3,0.435,1011.3,68.79,225.0,2199.481
2023-12-02 16:00:00,16,336,12,5,209.15,4.89,78.04,1.74,0.386,1019.3,75.18,240.0,1820.217
2023-12-02 17:00:00,17,336,12,5,102.01,2.45,82.43,2.01,0.38,1016.7,82.39,255.0,884.661
2023-12-02 18:00:00,18,336,12,5,0.0,2.44,76.98,0.53,0.327,1002.2,90.0,270.0,0.0
2023-12-02 19:00:00,19,336,12,5,0.0,1.78,83.14,1.2,0.419,1003.9,90.0,285.0,0.0
2023-12-02 20:00:00,20,336,12,5,0.0,1.29,82.67,2.75,0.329,1019.5,90.0,300.0,0.0
2023-12-02 21:00:00,21,336,12,5,0.0,3.38,82.51,2.91,0.306,1014.3,90.0,315.0,0.0
2023-12-02 22:00:00,22,336,12,5,0.0,4.94,94.96,3.16,0.233,1017.6,90.0,330.0,0.0
2023-12-02 23:00:00,23,336,12,5,0.0,2.4,69.81,4.29,0.125,998.6,90.0,345.0,0.0
2023-12-03 00:00:00,0,337,12,6,0.0,5.54,84.14,4.85,0.298,1020.6,90.0,0.0,0.0
2023-12-03 01:00:00,1,337,12,6,0.0,3.26,79.94,3.83,0.265,1008.1,90.0,15.0,0.0
2023-12-03 02:00:00,2,337,12,6,0.0,3.98,96.18,2.46,0.388,1016.9,90.0,30.0,0.0
2023-12-03 03:00:00,3,337,12,6,0.0,5.01,75.13,1.74,0.453,1012.2,90.0,45.0,0.0
2023-12-03 04:00:00,4,337,12,6,0.0,4.26,80.96,3.06,0.459,1020.9,90.0,60.0,0.0
2023-12-03 05:00:00,5,337,12,6,0.0,4.57,79.65,1.99,0.461,1016.4,90.0,75.0,0.0
2023-12-03 06:00:00,6,337,12,6,0.0,2.56,67.32,7.39,0.44,1009.5,90.0,90.0,0.0
2023-12-03 07:00:00,7,337,12,6,75.35,4.25,84.19,3.49,0.528,1007.2,82.41,105.0,646.051
2023-12-03 08:00:00,8,337,12,6,188.75,6.56,79.64,2.49,0.346,1013.0,75.22,120.0,1634.057
2023-12-03 09:00:00,9,337,12,6,302.17,7.42,71.62,1.57,0.281,1008.8,68.85,135.0,2632.047
2023-12-03 10:00:00,10,337,12,6,382.51,7.19,58.9,4.36,0.218,1026.7,63.77,150.0,3337.072
2023-12-03 11:00:00,11,337,12,6,354.64,8.41,85.17,3.83,0.388,1004.0,60.47,165.0,3067.441
2023-12-03 12:00:00,12,337,12,6,455.89,6.24,90.1,3.97,0.219,1013.6,59.31,180.0,3984.099
2023-12-03 13:00:00,13,337,12,6,413.56,8.34,85.9,2.53,0.278,1006.1,60.47,195.0,3602.901
2023-12-03 14:00:00,14,337,12,6,363.86,8.33,77.19,1.18,0.329,1023.9,63.77,210.0,3166.86
2023-12-03 15:00:00,15,337,12,6,278.03,6.31,77.74,4.64,0.344,1020.1,68.85,225.0,2412.696
2023-12-03 16:00:00,16,337,12,6,166.15,5.75,92.43,4.41,0.508,998.7,75.22,240.0,1431.573
2023-12-03 17:00:00,17,337,12,6,100.41,1.47,93.27,2.24,0.384,1014.0,82.41,255.0,870.511
2023-12-03 18:00:00,18,337,12,6,1.12,5.56,84.22,5.49,0.506,1014.0,90.0,270.0,9.415
2023-12-03 19:00:00,19,337,12,6,0.0,2.97,84.61,4.89,0.469,1009.5,90.0,285.0,0.0
2023-12-03 20:00:00,20,337,12,6,0.0,2.36,88.28,7.21,0.397,1014.1,90.0,300.0,0.0
2023-12-03 21:00:00,21,337,12,6,0.0,3.99,81.15,4.6,0.29,1017.5,90.0,315.0,0.0
2023-12-03 22:00:00,22,337,12,6,0.0,4.18,89.87,3.38,0.273,1016.1,90.0,330.0,0.0
2023-12-03 23:00:00,23,337,12,6,0.0,4.07,85.67,6.07,0.37,998.8,90.0,345.0,0.0
2023-12-04 00:00:00,0,338,12,0,0.0,5.65,83.92,3.9,0.287,995.2,90.0,0.0,0.0
2023-12-04 01:00:00,1,338,12,0,0.0,7.15,82.91,5.03,0.314,985.7,90.0,15.0,0.0
2023-12-04 02:00:00,2,338,12,0,0.0,5.07,77.88,1.37,0.282,1010.0,90.0,30.0,0.0
2023-12-04 03:00:00,3,338,12,0,0.0,5.31,93.89,4.69,0.335,1006.3,90.0,45.0,0.0
2023-12-04 04:00:00,4,338,12,0,0.0,2.76,78.13,3.17,0.2,1013.2,90.0,60.0,0.0
2023-12-04 05:00:00,5,338,12,0,0.0,3.11,77.77,5.11,0.233,1007.4,90.0,75.0,0.0
2023-12-04 06:00:00,6,338,12,0,0.0,3.98,75.92,3.61,0.205,1009.9,90.0,90.0,0.0
2023-12-04 07:00:00,7,338,12,0,121.23,5.28,91.66,3.67,0.227,1012.0,82.43,105.0,1061.548
2023-12-04 08:00:00,8,338,12,0,196.9,6.0,65.48,3.08,0.333,995.1,75.25,120.0,1708.64
2023-12-04 09:00:00,9,338,12,0,314.02,4.82,73.49,1.37,0.261,1019.1,68.9,135.0,2740.398
2023-12-04 10:00:00,10,338,12,0,379.93,6.27,82.69,3.72,0.248,1011.1,63.84,150.0,3314.048
2023-12-04 11:00:00,11,338,12,0,434.24,6.75,78.59,4.17,0.207,1001.6,60.54,165.0,3792.521
2023-12-04 12:00:00,12,338,12,0,455.82,8.13,76.94,3.15,0.222,1010.2,59.39,180.0,3984.247
2023-12-04 13:00:00,13,338,12,0,374.64,6.82,82.19,4.83,0.355,1002.4,60.54,195.0,3248.9
2023-12-04 14:00:00,14,338,12,0,368.96,6.6,85.76,2.77,0.24,1016.7,63.84,210.0,3213.823
2023-12-04 15:00:00,15,338,12,0,309.8,5.87,78.24,1.93,0.202,1016.1,68.9,225.0,2702.496
2023-12-04 16:00:00,16,338,12,0,251.68,6.38,75.2,2.84,0.088,1011.8,75.25,240.0,2212.092
2023-12-04 17:00:00,17,338,12,0,135.31,6.28,86.08,5.82,0.17,1011.6,82.43,255.0,1192.14
2023-12-04 18:00:00,18,338,12,0,0.0,2.24,82.65,2.31,0.277,1021.4,90.0,270.0,0.0
2023-12-04 19:00:00,19,338,12,0,0.0,3.55,85.64,4.87,0.279,1019.2,90.0,285.0,0.0
2023-12-04 20:00:00,20,338,12,0,0.0,0.08,60.15,3.76,0.195,998.8,90.0,300.0,0.0
2023-12-04 21:00:00,21,338,12,0,0.0,4.42,76.45,2.88,0.321,1007.4,90.0,315.0,0.0
2023-12-04 22:00:00,22,338,12,0,0.0,1.54,75.44,5.43,0.26,1017.8,90.0,330.0,0.0
2023-12-04 23:00:00,23,338,12,0,0.0,5.51,74.38,2.82,0.38,1020.9,90.0,345.0,0.0
2023-12-05 00:00:00,0,339,12,1,0.0,2.97,78.41,4.03,0.328,1030.4,90.0,0.0,0.0
2023-12-05 01:00:00,1,339,12,1,0.0,3.71,79.57,7.06,0.427,1018.4,90.0,15.0,0.0
2023-12-05 02:00:00,2,339,12,1,0.0,3.56,91.23,9.17,0.498,997.9,90.0,30.0,0.0
2023-12-05 03:00:00,3,339,12,1,0.0,5.42,77.87,2.2,0.56,1010.2,90.0,45.0,0.0
2023-12-05 04:00:00,4,339,12,1,0.0,2.4,93.06,5.09,0.517,1019.3,90.0,60.0,0.0
2023-12-05 05:00:00,5,339,12,1,0.0,3.3,90.04,7.48,0.475,998.3,90.0,75.0,0.0
2023-12-05 06:00:00,6,339,12,1,0.0,3.62,76.13,8.56,0.522,1015.4,90.0,90.0,0.0
2023-12-05 07:00:00,7,339,12,1,92.14,5.88,69.38,2.86,0.431,1007.5,82.44,105.0,795.682
2023-12-05 08:00:00,8,339,12,1,190.77,4.24,79.27,2.31,0.4,1016.8,75.29,120.0,1652.872
2023-12-05 09:00:00,9,339,12,1,295.06,3.01,89.11,4.49,0.263,1019.3,68.95,135.0,2567.458
2023-12-05 10:00:00,10,339,12,1,377.53,5.13,80.23,4.46,0.243,1004.2,63.9,150.0,3292.343
2023-12-05 11:00:00,11,339,12,1,437.6,8.33,88.89,1.73,0.2,1026.4,60.61,165.0,3824.161
2023-12-05 12:00:00,12,339,12,1,413.2,7.5,65.48,4.81,0.29,997.2,59.47,180.0,3593.929
2023-12-05 13:00:00,13,339,12,1,442.21,7.14,65.06,5.53,0.195,1017.4,60.61,195.0,3865.989
2023-12-05 14:00:00,14,339,12,1,375.0,5.58,68.14,4.12,0.23,1022.8,63.9,210.0,3269.637
2023-12-05 15:00:00,15,339,12,1,355.88,6.32,79.81,3.79,0.109,1014.7,68.95,225.0,3128.122
2023-12-05 16:00:00,16,339,12,1,238.39,6.15,80.72,2.21,0.159,1006.5,75.29,240.0,2089.362
2023-12-05 17:00:00,17,339,12,1,133.14,4.24,79.43,1.53,0.09,1011.2,82.44,255.0,1172.422
2023-12-05 18:00:00,18,339,12,1,0.0,5.33,79.46,3.63,0.22,1002.4,90.0,270.0,0.0
2023-12-05 19:00:00,19,339,12,1,0.0,3.62,89.88,3.58,0.194,1007.0,90.0,285.0,0.0
2023-12-05 20:00:00,20,339,12,1,0.0,1.19,81.25,1.27,0.271,1011.4,90.0,300.0,0.0
2023-12-05 21:00:00,21,339,12,1,0.0,4.42,89.0,4.25,0.318,1014.1,90.0,315.0,0.0
2023-12-05 22:00:00,22,339,12,1,0.0,3.49,98.0,5.52,0.411,1011.5,90.0,330.0,0.0
2023-12-05 23:00:00,23,339,12,1,0.0,3.85,74.56,4.04,0.295,1016.2,90.0,345.0,0.0
2023-12-06 00:00:00,0,340,12,2,0.0,2.99,75.81,5.42,0.243,1013.5,90.0,0.0,0.0
2023-12-06 01:00:00,1,340,12,2,0.0,3.6,65.62,3.42,0.339,1009.6,90.0,15.0,0.0
2023-12-06 02:00:00,2,340,12,2,0.0,1.1,86.25,2.84,0.229,1019.9,90.0,30.0,0.0
2023-12-06 03:00:00,3,340,12,2,0.0,2.14,76.79,6.7,0.203,1011.5,90.0,45.0,0.0
2023-12-06 04:00:00,4,340,12,2,0.0,5.11,79.4,4.7,0.354,1002.8,90.0,60.0,0.0
2023-12-06 05:00:00,5,340,12,2,0.0,2.85,98.0,1.89,0.365,1013.6,90.0,75.0,0.0
2023-12-06 06:00:00,6,340,12,2,0.0,1.75,87.27,1.75,0.332,998.3,90.0,90.0,0.0
2023-12-06 07:00:00,7,340,12,2,100.8,6.86,73.12,7.03,0.417,1002.2,82.46,105.0,874.29
2023-12-06 08:00:00,8,340,12,2,225.5,4.89,76.26,2.22,0.31,1021.1,75.32,120.0,1970.09
2023-12-06 09:00:00,9,340,12,2,286.97,6.97,71.69,2.63,0.299,1030.4,68.99,135.0,2494.26
2023-12-06 10:00:00,10,340,12,2,379.01,6.03,79.03,2.9,0.185,1019.1,63.96,150.0,3306.575
2023-12-06 11:00:00,11,340,12,2,327.02,8.58,80.59,9.64,0.446,1018.5,60.68,165.0,2819.942
2023-12-06 12:00:00,12,340,12,2,380.35,7.34,89.23,1.04,0.377,1014.5,59.54,180.0,3296.105
2023-12-06 13:00:00,13,340,12,2,363.59,4.69,84.0,4.08,0.394,1002.3,60.68,195.0,3149.364
2023-12-06 14:00:00,14,340,12,2,279.61,9.91,77.34,8.35,0.508,1022.5,63.96,210.0,2407.232
2023-12-06 15:00:00,15,340,12,2,250.66,5.29,84.25,5.42,0.456,1012.8,68.99,225.0,2165.818
2023-12-06 16:00:00,16,340,12,2,186.52,4.86,73.44,4.06,0.435,1005.7,75.32,240.0,1615.522
2023-12-06 17:00:00,17,340,12,2,102.27,2.55,79.4,1.99,0.389,1025.3,82.46,255.0,887.566
2023-12-06 18:00:00,18,340,12,2,0.0,0.64,85.73,2.81,0.42,1029.6,90.0,270.0,0.0
2023-12-06 19:00:00,19,340,12,2,0.0,3.94,91.41,3.57,0.252,996.0,90.0,285.0,0.0
2023-12-06 20:00:00,20,340,12,2,0.0,1.65,87.97,2.99,0.261,1019.8,90.0,300.0,0.0
2023-12-06 21:00:00,21,340,12,2,0.0,0.43,82.58,5.44,0.192,1013.9,90.0,315.0,0.0
2023-12-06 22:00:00,22,340,12,2,0.0,2.77,81.48,10.48,0.13,1016.8,90.0,330.0,0.0
2023-12-06 23:00:00,23,340,12,2,0.0,3.9,87.1,3.71,0.191,1025.6,90.0,345.0,0.0
2023-12-07 00:00:00,0,341,12,3,0.0,4.19,78.21,4.86,0.249,1016.6,90.0,0.0,0.0
2023-12-07 01:00:00,1,341,12,3,0.0,1.96,90.34,3.24,0.366,1012.3,90.0,15.0,0.0
2023-12-07 02:00:00,2,341,12,3,0.0,2.52,76.45,2.28,0.229,1005.1,90.0,30.0,0.0
2023-12-07 03:00:00,3,341,12,3,0.0,2.27,81.11,4.6,0.164,1013.0,90.0,45.0,0.0
2023-12-07 04:00:00,4,341,12,3,0.0,2.72,88.27,1.55,0.232,1016.8,90.0,60.0,0.0
2023-12-07 05:00:00,5,341,12,3,0.0,3.63,88.68,4.52,0.32,996.5,90.0,75.0,0.0
2023-12-07 06:00:00,6,341,12,3,0.0,4.51,65.74,1.71,0.314,1007.6,90.0,90.0,0.0
